transaction_id,date,customer_id,product_id,quantity,unit_price,discount,total_amount,payment_method,channel
T00002815,2023-11-11,C000479,P0028,4,210.19,0.15,714.65,支付宝,网页
T00002816,2023-01-19,C000736,P0021,2,519.75,0.15,883.57,支付宝,网页
T00002817,2023-05-09,C000034,P0037,5,484.48,0.2,1937.92,信用卡,小程序
T00002818,2023-01-08,C000306,P0015,2,986.74,0.0,1973.48,支付宝,小程序
T00002819,2023-11-02,C000700,P0029,1,287.8,0.0,287.8,银行卡,小程序
T00002820,2023-10-21,C000193,P0007,4,444.27,0.15,1510.52,微信支付,小程序
T00002821,2023-07-20,C000978,P0030,1,179.49,0.0,179.49,支付宝,网页
T00002822,2023-05-07,C000613,P0005,2,766.59,0.2,1226.54,信用卡,小程序
T00002823,2023-03-12,C000896,P0050,3,740.01,0.0,2220.03,信用卡,APP
T00002824,2023-03-13,C000116,P0012,4,614.43,0.15,2089.06,支付宝,小程序
T00002825,2023-12-29,C000467,P0033,8,838.62,0.15,5702.62,支付宝,APP
T00002826,2023-11-05,C000204,P0015,6,986.74,0.3,4144.31,银行卡,APP
T00002827,2023-12-16,C000655,P0040,1,484.99,0.0,484.99,信用卡,APP
T00002828,2023-06-17,C000492,P0006,4,281.15,0.0,1124.6,信用卡,小程序
T00002829,2023-04-22,C000707,P0050,3,740.01,0.0,2220.03,支付宝,APP
T00002830,2023-02-11,C000049,P0020,1,925.61,0.0,925.61,微信支付,APP
T00002831,2023-02-14,C000339,P0037,3,484.48,0.15,1235.42,信用卡,小程序
T00002832,2023-10-24,C000955,P0001,2,461.62,0.0,923.24,信用卡,APP
T00002833,2023-09-10,C000084,P0032,4,95.61,0.2,305.95,支付宝,APP
T00002834,2023-01-17,C000421,P0023,5,237.76,0.1,1069.92,支付宝,小程序
T00002835,2023-06-05,C000133,P0005,5,766.59,0.2,3066.36,信用卡,APP
T00002836,2023-06-18,C000987,P0006,5,281.15,0.3,984.02,微信支付,小程序
T00002837,2023-11-20,C000605,P0036,5,991.36,0.1,4461.12,信用卡,小程序
T00002838,2023-05-13,C000775,P0008,5,779.89,0.1,3509.51,信用卡,网页
T00002839,2023-08-26,C000447,P0043,1,861.78,0.0,861.78,微信支付,网页
T00002840,2023-06-16,C000864,P0042,9,193.1,0.1,1564.11,微信支付,APP
T00002841,2023-11-24,C000484,P0049,3,147.02,0.0,441.06,微信支付,网页
T00002842,2023-10-25,C000767,P0027,4,145.04,0.0,580.16,信用卡,网页
T00002843,2023-06-24,C000799,P0008,1,779.89,0.0,779.89,支付宝,小程序
T00002844,2023-06-05,C000895,P0045,7,789.81,0.0,5528.67,支付宝,小程序
T00002845,2023-02-17,C000397,P0023,1,237.76,0.3,166.43,银行卡,网页
T00002846,2023-03-25,C000053,P0031,4,791.65,0.15,2691.61,银行卡,小程序
T00002847,2023-06-03,C000424,P0031,1,791.65,0.0,791.65,信用卡,小程序
T00002848,2023-08-31,C000315,P0026,5,224.0,0.2,896.0,银行卡,网页
T00002849,2023-06-24,C000154,P0030,8,179.49,0.1,1292.33,微信支付,APP
T00002850,2023-07-18,C000591,P0044,2,535.61,0.0,1071.22,银行卡,小程序
T00002851,2023-01-13,C000209,P0049,5,147.02,0.0,735.1,银行卡,小程序
T00002852,2023-07-14,C000879,P0034,5,255.35,0.0,1276.75,信用卡,网页
T00002853,2023-10-30,C000612,P0047,2,371.93,0.3,520.7,信用卡,APP
T00002854,2023-04-22,C000136,P0034,4,255.35,0.3,714.98,信用卡,APP
T00002855,2023-11-16,C000883,P0050,11,740.01,0.1,7326.1,信用卡,小程序
T00002856,2023-07-11,C000042,P0030,3,179.49,0.3,376.93,信用卡,APP
T00002857,2023-07-12,C000509,P0015,6,986.74,0.2,4736.35,信用卡,APP
T00002858,2023-12-10,C000057,P0006,10,281.15,0.0,2811.5,支付宝,APP
T00002859,2023-10-11,C000430,P0039,2,141.38,0.0,282.76,支付宝,网页
T00002860,2023-10-04,C000939,P0042,2,193.1,0.0,386.2,微信支付,APP
T00002861,2023-04-29,C000701,P0013,2,615.93,0.0,1231.86,微信支付,APP
T00002862,2023-11-12,C000952,P0038,3,562.9,0.1,1519.83,支付宝,网页
T00002863,2023-12-29,C000855,P0002,9,123.04,0.0,1107.36,微信支付,小程序
T00002864,2023-01-02,C000627,P0026,3,224.0,0.2,537.6,微信支付,APP
T00002865,2023-06-24,C000551,P0029,5,287.8,0.0,1439.0,银行卡,APP
T00002866,2023-03-11,C000352,P0033,2,838.62,0.1,1509.52,支付宝,APP
T00002867,2023-07-15,C000260,P0017,9,798.65,0.15,6109.67,银行卡,网页
T00002868,2023-09-30,C000799,P0031,3,791.65,0.0,2374.95,支付宝,APP
T00002869,2023-10-24,C000772,P0041,5,976.66,0.3,3418.31,支付宝,网页
T00002870,2023-03-27,C000359,P0024,3,740.37,0.0,2221.11,支付宝,网页
T00002871,2023-05-07,C000421,P0029,3,287.8,0.0,863.4,银行卡,网页
T00002872,2023-01-16,C000571,P0031,4,791.65,0.15,2691.61,信用卡,小程序
T00002873,2023-07-23,C000696,P0002,2,123.04,0.2,196.86,微信支付,APP
T00002874,2023-03-04,C000910,P0016,1,469.57,0.1,422.61,支付宝,APP
T00002875,2023-11-15,C000926,P0046,7,519.59,0.1,3273.42,微信支付,小程序
T00002876,2023-10-23,C000135,P0043,5,861.78,0.3,3016.23,信用卡,小程序
T00002877,2023-09-26,C000496,P0050,2,740.01,0.15,1258.02,信用卡,APP
T00002878,2023-12-25,C000258,P0005,5,766.59,0.15,3258.01,银行卡,网页
T00002879,2023-03-30,C000838,P0037,1,484.48,0.1,436.03,信用卡,网页
T00002880,2023-06-03,C000438,P0008,1,779.89,0.3,545.92,微信支付,小程序
T00002881,2023-10-13,C000007,P0033,4,838.62,0.0,3354.48,支付宝,网页
T00002882,2023-02-10,C000043,P0045,2,789.81,0.15,1342.68,信用卡,网页
T00002883,2023-06-23,C000082,P0044,3,535.61,0.0,1606.83,微信支付,小程序
T00002884,2023-12-27,C000771,P0042,1,193.1,0.1,173.79,银行卡,网页
T00002885,2023-07-07,C000069,P0018,5,63.49,0.1,285.7,微信支付,小程序
T00002886,2023-12-23,C000057,P0005,6,766.59,0.0,4599.54,信用卡,网页
T00002887,2023-11-29,C000019,P0048,2,651.69,0.1,1173.04,信用卡,网页
T00002888,2023-05-22,C000846,P0011,1,643.43,0.0,643.43,信用卡,APP
T00002889,2023-09-04,C000931,P0035,3,914.62,0.0,2743.86,微信支付,APP
T00002890,2023-01-07,C000991,P0037,3,484.48,0.15,1235.42,信用卡,APP
T00002891,2023-05-02,C000569,P0045,2,789.81,0.1,1421.66,支付宝,网页
T00002892,2023-01-26,C000886,P0006,3,281.15,0.0,843.45,信用卡,小程序
T00002893,2023-03-20,C000138,P0015,4,986.74,0.1,3552.26,支付宝,网页
T00002894,2023-12-06,C000351,P0035,12,914.62,0.15,9329.12,信用卡,APP
T00002895,2023-02-18,C000046,P0024,1,740.37,0.15,629.31,信用卡,网页
T00002896,2023-11-08,C000686,P0031,3,791.65,0.0,2374.95,银行卡,APP
T00002897,2023-10-20,C000048,P0009,1,17.15,0.3,12.0,微信支付,小程序
T00002898,2023-06-30,C000244,P0009,3,17.15,0.15,43.73,信用卡,APP
T00002899,2023-05-18,C000663,P0037,2,484.48,0.3,678.27,信用卡,小程序
T00002900,2023-06-24,C000166,P0033,9,838.62,0.0,7547.58,银行卡,网页
T00002901,2023-03-05,C000440,P0005,2,766.59,0.3,1073.23,信用卡,APP
T00002902,2023-05-25,C000169,P0039,1,141.38,0.3,98.97,信用卡,网页
T00002903,2023-08-24,C000713,P0020,1,925.61,0.0,925.61,微信支付,网页
T00002904,2023-10-15,C000847,P0030,2,179.49,0.15,305.13,信用卡,APP
T00002905,2023-07-17,C000355,P0009,6,17.15,0.15,87.46,微信支付,小程序
T00002906,2023-02-05,C000308,P0012,5,614.43,0.3,2150.5,信用卡,小程序
T00002907,2023-08-19,C000778,P0016,7,469.57,0.1,2958.29,信用卡,APP
T00002908,2023-05-13,C000196,P0020,3,925.61,0.0,2776.83,银行卡,网页
T00002909,2023-11-15,C000532,P0030,6,179.49,0.3,753.86,信用卡,网页
T00002910,2023-09-01,C000346,P0008,4,779.89,0.3,2183.69,银行卡,APP
T00002911,2023-09-23,C000664,P0044,1,535.61,0.3,374.93,微信支付,小程序
T00002912,2023-10-20,C000782,P0004,2,330.99,0.0,661.98,支付宝,小程序
T00002913,2023-06-01,C000301,P0009,6,17.15,0.1,92.61,支付宝,小程序
T00002914,2023-01-16,C000052,P0047,5,371.93,0.0,1859.65,支付宝,小程序
T00002915,2023-02-03,C000716,P0027,3,145.04,0.1,391.61,微信支付,网页
T00002916,2023-08-01,C000295,P0009,3,17.15,0.2,41.16,微信支付,APP
T00002917,2023-07-07,C000609,P0017,3,798.65,0.0,2395.95,信用卡,小程序
T00002918,2023-04-29,C000610,P0004,1,330.99,0.2,264.79,银行卡,小程序
T00002919,2023-01-31,C000696,P0007,3,444.27,0.0,1332.81,信用卡,APP
T00002920,2023-02-25,C000117,P0046,4,519.59,0.0,2078.36,微信支付,网页
T00002921,2023-06-09,C000265,P0005,7,766.59,0.0,5366.13,信用卡,小程序
T00002922,2023-01-07,C000650,P0001,1,461.62,0.15,392.38,银行卡,APP
T00002923,2023-11-09,C000223,P0015,7,986.74,0.2,5525.74,银行卡,网页
T00002924,2023-06-06,C000162,P0011,8,643.43,0.0,5147.44,银行卡,小程序
T00002925,2023-08-02,C000426,P0044,7,535.61,0.3,2624.49,支付宝,网页
T00002926,2023-05-08,C000021,P0039,2,141.38,0.0,282.76,信用卡,APP
T00002927,2023-06-04,C000747,P0030,3,179.49,0.0,538.47,支付宝,小程序
T00002928,2023-04-14,C000620,P0010,5,422.06,0.0,2110.3,支付宝,小程序
T00002929,2023-11-22,C000443,P0004,8,330.99,0.1,2383.13,支付宝,小程序
T00002930,2023-06-09,C000150,P0020,6,925.61,0.0,5553.66,银行卡,网页
T00002931,2023-05-14,C000961,P0043,1,861.78,0.2,689.42,银行卡,APP
T00002932,2023-11-25,C000128,P0016,9,469.57,0.15,3592.21,微信支付,小程序
T00002933,2023-12-28,C000063,P0048,8,651.69,0.0,5213.52,银行卡,小程序
T00002934,2023-04-26,C000202,P0040,3,484.99,0.0,1454.97,信用卡,小程序
T00002935,2023-01-10,C000328,P0018,2,63.49,0.2,101.58,微信支付,小程序
T00002936,2023-06-27,C000526,P0012,6,614.43,0.0,3686.58,银行卡,网页
T00002937,2023-04-12,C000848,P0016,5,469.57,0.0,2347.85,微信支付,APP
T00002938,2023-01-11,C000239,P0031,3,791.65,0.0,2374.95,微信支付,小程序
T00002939,2023-12-14,C000052,P0014,5,354.38,0.1,1594.71,银行卡,APP
T00002940,2023-04-02,C000301,P0010,4,422.06,0.0,1688.24,支付宝,小程序
T00002941,2023-10-19,C000384,P0035,2,914.62,0.2,1463.39,信用卡,APP
T00002942,2023-01-29,C000236,P0016,3,469.57,0.0,1408.71,银行卡,APP
T00002943,2023-07-24,C000129,P0004,3,330.99,0.0,992.97,支付宝,APP
T00002944,2023-09-07,C000092,P0046,3,519.59,0.0,1558.77,银行卡,小程序
T00002945,2023-09-13,C000824,P0004,5,330.99,0.0,1654.95,支付宝,网页
T00002946,2023-03-19,C000917,P0010,3,422.06,0.0,1266.18,信用卡,网页
T00002947,2023-02-06,C000608,P0006,5,281.15,0.0,1405.75,银行卡,网页
T00002948,2023-02-14,C000329,P0009,2,17.15,0.15,29.15,支付宝,网页
T00002949,2023-09-22,C000601,P0005,1,766.59,0.3,536.61,微信支付,小程序
T00002950,2023-06-26,C000358,P0002,3,123.04,0.0,369.12,银行卡,APP
T00002951,2023-11-12,C000896,P0046,6,519.59,0.2,2494.03,信用卡,网页
T00002952,2023-07-03,C000973,P0032,1,95.61,0.1,86.05,信用卡,APP
T00002953,2023-03-30,C000647,P0033,2,838.62,0.0,1677.24,信用卡,APP
T00002954,2023-01-09,C000124,P0028,4,210.19,0.0,840.76,支付宝,小程序
T00002955,2023-12-09,C000673,P0035,8,914.62,0.2,5853.57,信用卡,APP
T00002956,2023-06-11,C000010,P0009,1,17.15,0.0,17.15,银行卡,APP
T00002957,2023-05-29,C000057,P0010,3,422.06,0.15,1076.25,信用卡,小程序
T00002958,2023-07-03,C000668,P0043,6,861.78,0.1,4653.61,支付宝,网页
T00002959,2023-04-08,C000221,P0044,4,535.61,0.0,2142.44,支付宝,小程序
T00002960,2023-10-31,C000112,P0003,1,806.41,0.0,806.41,银行卡,网页
T00002961,2023-02-19,C000751,P0004,2,330.99,0.15,562.68,微信支付,网页
T00002962,2023-09-20,C000513,P0034,5,255.35,0.0,1276.75,微信支付,APP
T00002963,2023-05-24,C000673,P0026,1,224.0,0.1,201.6,微信支付,小程序
T00002964,2023-09-25,C000418,P0008,5,779.89,0.1,3509.51,银行卡,APP
T00002965,2023-09-28,C000362,P0044,4,535.61,0.15,1821.07,支付宝,网页
T00002966,2023-11-18,C000677,P0003,10,806.41,0.1,7257.69,微信支付,网页
T00002967,2023-09-03,C000537,P0012,1,614.43,0.0,614.43,信用卡,APP
T00002968,2023-09-07,C000844,P0011,1,643.43,0.2,514.74,支付宝,小程序
T00002969,2023-12-09,C000459,P0019,4,340.95,0.1,1227.42,微信支付,网页
T00002970,2023-08-04,C000019,P0019,6,340.95,0.2,1636.56,支付宝,小程序
T00002971,2023-04-24,C000788,P0004,4,330.99,0.15,1125.37,信用卡,小程序
T00002972,2023-11-03,C000644,P0038,10,562.9,0.2,4503.2,银行卡,网页
T00002973,2023-05-26,C000562,P0039,2,141.38,0.1,254.48,信用卡,APP
T00002974,2023-05-14,C000493,P0025,3,476.28,0.15,1214.51,支付宝,网页
T00002975,2023-07-14,C000528,P0034,6,255.35,0.0,1532.1,银行卡,网页
T00002976,2023-02-21,C000436,P0006,3,281.15,0.0,843.45,信用卡,APP
T00002977,2023-06-29,C000623,P0043,5,861.78,0.0,4308.9,银行卡,APP
T00002978,2023-02-15,C000050,P0033,4,838.62,0.0,3354.48,微信支付,APP
T00002979,2023-01-17,C000358,P0009,5,17.15,0.3,60.02,银行卡,网页
T00002980,2023-06-19,C000810,P0049,2,147.02,0.1,264.64,信用卡,网页
T00002981,2023-05-04,C000694,P0002,2,123.04,0.0,246.08,信用卡,网页
T00002982,2023-12-19,C000493,P0036,2,991.36,0.0,1982.72,信用卡,APP
T00002983,2023-07-10,C000561,P0019,6,340.95,0.0,2045.7,支付宝,APP
T00002984,2023-05-15,C000059,P0043,2,861.78,0.0,1723.56,银行卡,网页
T00002985,2023-06-14,C000674,P0002,1,123.04,0.0,123.04,支付宝,小程序
T00002986,2023-01-19,C000578,P0043,5,861.78,0.15,3662.56,微信支付,小程序
T00002987,2023-09-11,C000647,P0026,4,224.0,0.0,896.0,信用卡,APP
T00002988,2023-06-08,C000100,P0025,5,476.28,0.0,2381.4,银行卡,APP
T00002989,2023-09-27,C000791,P0015,1,986.74,0.0,986.74,支付宝,小程序
T00002990,2023-02-10,C000229,P0019,3,340.95,0.0,1022.85,银行卡,小程序
T00002991,2023-04-26,C000504,P0002,3,123.04,0.0,369.12,信用卡,小程序
T00002992,2023-10-17,C000423,P0042,3,193.1,0.0,579.3,信用卡,网页
T00002993,2023-03-20,C000635,P0033,4,838.62,0.2,2683.58,微信支付,网页
T00002994,2023-02-21,C000621,P0034,4,255.35,0.0,1021.4,微信支付,网页
T00002995,2023-03-21,C000797,P0029,3,287.8,0.2,690.72,信用卡,APP
T00002996,2023-01-03,C000131,P0011,2,643.43,0.0,1286.86,微信支付,APP
T00002997,2023-05-27,C000382,P0003,4,806.41,0.2,2580.51,信用卡,网页
T00002998,2023-02-22,C000369,P0012,1,614.43,0.2,491.54,银行卡,小程序
T00002999,2023-10-16,C000045,P0048,3,651.69,0.0,1955.07,微信支付,小程序
T00003000,2023-01-07,C000072,P0022,4,596.78,0.1,2148.41,信用卡,APP
T00003001,2023-12-30,C000821,P0035,2,914.62,0.0,1829.24,微信支付,网页
T00003002,2023-09-27,C000301,P0036,3,991.36,0.1,2676.67,支付宝,小程序
T00003003,2023-10-13,C000819,P0025,2,476.28,0.1,857.3,支付宝,网页
T00003004,2023-03-13,C000401,P0031,5,791.65,0.0,3958.25,银行卡,网页
T00003005,2023-06-05,C000016,P0010,2,422.06,0.0,844.12,微信支付,网页
T00003006,2023-10-02,C000857,P0035,4,914.62,0.0,3658.48,支付宝,APP
T00003007,2023-08-25,C000474,P0016,1,469.57,0.0,469.57,微信支付,APP
T00003008,2023-02-26,C000033,P0035,2,914.62,0.1,1646.32,信用卡,小程序
T00003009,2023-10-28,C000943,P0008,3,779.89,0.3,1637.77,支付宝,小程序
T00003010,2023-05-08,C000588,P0043,4,861.78,0.0,3447.12,信用卡,APP
T00003011,2023-01-13,C000466,P0017,1,798.65,0.3,559.05,支付宝,APP
T00003012,2023-10-25,C000129,P0040,3,484.99,0.3,1018.48,信用卡,小程序
T00003013,2023-12-13,C000147,P0039,7,141.38,0.1,890.69,微信支付,网页
T00003014,2023-02-02,C000226,P0003,3,806.41,0.0,2419.23,银行卡,APP
T00003015,2023-04-12,C000072,P0049,5,147.02,0.0,735.1,支付宝,小程序
T00003016,2023-11-21,C000320,P0007,2,444.27,0.0,888.54,支付宝,小程序
T00003017,2023-12-27,C000161,P0015,7,986.74,0.1,6216.46,支付宝,网页
T00003018,2023-06-09,C000040,P0029,7,287.8,0.0,2014.6,银行卡,APP
T00003019,2023-07-17,C000103,P0030,5,179.49,0.15,762.83,信用卡,小程序
T00003020,2023-04-19,C000023,P0005,2,766.59,0.0,1533.18,银行卡,网页
T00003021,2023-07-19,C000323,P0018,5,63.49,0.3,222.21,微信支付,网页
T00003022,2023-06-17,C000484,P0043,7,861.78,0.0,6032.46,信用卡,小程序
T00003023,2023-05-18,C000228,P0002,2,123.04,0.3,172.26,信用卡,网页
T00003024,2023-05-13,C000643,P0040,5,484.99,0.15,2061.21,信用卡,APP
T00003025,2023-11-06,C000253,P0015,8,986.74,0.0,7893.92,信用卡,小程序
T00003026,2023-11-11,C000092,P0019,5,340.95,0.1,1534.28,银行卡,APP
T00003027,2023-01-03,C000018,P0025,2,476.28,0.0,952.56,信用卡,网页
T00003028,2023-06-29,C000963,P0015,1,986.74,0.15,838.73,支付宝,网页
T00003029,2023-09-08,C000248,P0026,1,224.0,0.2,179.2,支付宝,APP
T00003030,2023-01-14,C000618,P0035,4,914.62,0.2,2926.78,银行卡,网页
T00003031,2023-07-28,C000170,P0007,4,444.27,0.0,1777.08,信用卡,网页
T00003032,2023-01-11,C000288,P0004,4,330.99,0.0,1323.96,信用卡,网页
T00003033,2023-11-03,C000898,P0020,10,925.61,0.2,7404.88,银行卡,小程序
T00003034,2023-05-10,C000072,P0034,4,255.35,0.0,1021.4,微信支付,网页
T00003035,2023-02-24,C000055,P0002,4,123.04,0.3,344.51,信用卡,APP
T00003036,2023-02-06,C000498,P0029,2,287.8,0.2,460.48,信用卡,网页
T00003037,2023-10-21,C000610,P0020,2,925.61,0.3,1295.85,微信支付,APP
T00003038,2023-08-16,C000106,P0034,1,255.35,0.0,255.35,信用卡,APP
T00003039,2023-10-21,C000778,P0046,4,519.59,0.3,1454.85,支付宝,APP
T00003040,2023-05-23,C000025,P0040,2,484.99,0.0,969.98,银行卡,网页
T00003041,2023-05-31,C000968,P0006,3,281.15,0.0,843.45,信用卡,网页
T00003042,2023-05-24,C000238,P0015,2,986.74,0.2,1578.78,银行卡,小程序
T00003043,2023-10-17,C000417,P0047,3,371.93,0.0,1115.79,微信支付,APP
T00003044,2023-10-18,C000492,P0007,1,444.27,0.3,310.99,微信支付,小程序
T00003045,2023-04-30,C000250,P0024,1,740.37,0.3,518.26,支付宝,网页
T00003046,2023-11-13,C000817,P0045,11,789.81,0.1,7819.12,信用卡,网页
T00003047,2023-04-20,C000396,P0047,1,371.93,0.2,297.54,信用卡,小程序
T00003048,2023-08-22,C000107,P0016,5,469.57,0.15,1995.67,银行卡,网页
T00003049,2023-12-22,C000280,P0010,11,422.06,0.2,3714.13,微信支付,APP
T00003050,2023-10-14,C000867,P0023,5,237.76,0.1,1069.92,银行卡,小程序
T00003051,2023-05-05,C000158,P0040,4,484.99,0.2,1551.97,信用卡,小程序
T00003052,2023-08-21,C000095,P0043,5,861.78,0.0,4308.9,银行卡,小程序
T00003053,2023-04-13,C000917,P0008,4,779.89,0.15,2651.63,信用卡,网页
T00003054,2023-01-18,C000007,P0028,3,210.19,0.0,630.57,支付宝,网页
T00003055,2023-04-28,C000474,P0021,5,519.75,0.0,2598.75,支付宝,小程序
T00003056,2023-03-04,C000140,P0025,3,476.28,0.0,1428.84,信用卡,小程序
T00003057,2023-10-28,C000628,P0036,2,991.36,0.0,1982.72,银行卡,网页
T00003058,2023-06-04,C000214,P0026,8,224.0,0.15,1523.2,信用卡,APP
T00003059,2023-02-22,C000679,P0019,3,340.95,0.0,1022.85,信用卡,APP
T00003060,2023-04-29,C000735,P0039,2,141.38,0.0,282.76,微信支付,网页
T00003061,2023-12-23,C000742,P0007,14,444.27,0.1,5597.8,微信支付,网页
T00003062,2023-06-14,C000619,P0009,1,17.15,0.15,14.58,微信支付,网页
T00003063,2023-01-28,C000050,P0001,1,461.62,0.3,323.13,支付宝,小程序
T00003064,2023-01-29,C000838,P0006,3,281.15,0.1,759.1,支付宝,网页
T00003065,2023-02-06,C000471,P0038,2,562.9,0.15,956.93,银行卡,网页
T00003066,2023-11-16,C000527,P0041,1,976.66,0.0,976.66,微信支付,APP
T00003067,2023-01-25,C000758,P0044,5,535.61,0.15,2276.34,微信支付,小程序
T00003068,2023-04-09,C000875,P0034,3,255.35,0.2,612.84,信用卡,小程序
T00003069,2023-11-16,C000783,P0004,13,330.99,0.1,3872.58,微信支付,APP
T00003070,2023-12-12,C000076,P0014,1,354.38,0.0,354.38,支付宝,网页
T00003071,2023-12-13,C000972,P0030,4,179.49,0.1,646.16,银行卡,网页
T00003072,2023-08-03,C000621,P0005,2,766.59,0.0,1533.18,微信支付,APP
T00003073,2023-01-11,C000219,P0027,1,145.04,0.15,123.28,信用卡,网页
T00003074,2023-03-04,C000394,P0031,1,791.65,0.2,633.32,微信支付,APP
T00003075,2023-03-21,C000424,P0013,3,615.93,0.3,1293.45,支付宝,小程序
T00003076,2023-11-18,C000623,P0028,4,210.19,0.0,840.76,银行卡,小程序
T00003077,2023-11-09,C000068,P0038,11,562.9,0.1,5572.71,银行卡,APP
T00003078,2023-05-05,C000231,P0010,5,422.06,0.2,1688.24,支付宝,小程序
T00003079,2023-10-20,C000234,P0047,2,371.93,0.0,743.86,微信支付,小程序
T00003080,2023-03-18,C000825,P0041,4,976.66,0.3,2734.65,信用卡,APP
T00003081,2023-03-31,C000910,P0025,5,476.28,0.0,2381.4,信用卡,小程序
T00003082,2023-05-14,C000867,P0039,5,141.38,0.15,600.87,银行卡,APP
T00003083,2023-04-06,C000190,P0021,5,519.75,0.1,2338.88,银行卡,网页
T00003084,2023-06-04,C000533,P0044,5,535.61,0.0,2678.05,信用卡,小程序
T00003085,2023-10-05,C000520,P0028,1,210.19,0.3,147.13,支付宝,APP
T00003086,2023-06-08,C000227,P0015,1,986.74,0.0,986.74,支付宝,网页
T00003087,2023-10-15,C000491,P0032,1,95.61,0.3,66.93,银行卡,网页
T00003088,2023-12-26,C000609,P0023,2,237.76,0.1,427.97,微信支付,网页
T00003089,2023-09-29,C000952,P0031,5,791.65,0.0,3958.25,微信支付,网页
T00003090,2023-10-23,C000705,P0007,2,444.27,0.0,888.54,银行卡,网页
T00003091,2023-05-01,C000173,P0030,1,179.49,0.1,161.54,微信支付,小程序
T00003092,2023-07-23,C000743,P0026,1,224.0,0.0,224.0,银行卡,小程序
T00003093,2023-06-02,C000549,P0005,1,766.59,0.0,766.59,银行卡,小程序
T00003094,2023-11-14,C000582,P0038,8,562.9,0.0,4503.2,信用卡,小程序
T00003095,2023-04-11,C000851,P0039,3,141.38,0.1,381.73,银行卡,网页
T00003096,2023-02-04,C000985,P0037,2,484.48,0.0,968.96,信用卡,网页
T00003097,2023-12-16,C000076,P0006,2,281.15,0.0,562.3,信用卡,网页
T00003098,2023-01-07,C000728,P0014,5,354.38,0.1,1594.71,微信支付,网页
T00003099,2023-07-21,C000475,P0042,5,193.1,0.0,965.5,银行卡,小程序
T00003100,2023-05-30,C000871,P0047,2,371.93,0.0,743.86,微信支付,APP
T00003101,2023-01-08,C000044,P0035,3,914.62,0.1,2469.47,微信支付,APP
T00003102,2023-09-18,C000150,P0045,5,789.81,0.0,3949.05,银行卡,小程序
T00003103,2023-10-14,C000524,P0009,4,17.15,0.0,68.6,微信支付,APP
T00003104,2023-01-21,C000700,P0031,5,791.65,0.15,3364.51,微信支付,APP
T00003105,2023-03-29,C000452,P0041,2,976.66,0.2,1562.66,信用卡,网页
