date,city,temperature,humidity,precipitation,wind_speed,pressure,year,month,day,dayofyear,weekofyear,quarter,season
2024-10-19,北京,5.25,83.09,2.55,6.22,1022.41,2024,10,19,293,42,4,秋季
2024-10-20,北京,6.98,57.92,0.21,1.63,1029.46,2024,10,20,294,42,4,秋季
2024-10-21,北京,14.4,64.57,0.29,7.22,1029.5,2024,10,21,295,43,4,秋季
2024-10-22,北京,15.4,84.63,2.03,4.27,1034.05,2024,10,22,296,43,4,秋季
2024-10-23,北京,9.67,73.05,4.65,1.18,1023.86,2024,10,23,297,43,4,秋季
2024-10-24,北京,11.99,66.21,0.28,1.92,1012.12,2024,10,24,298,43,4,秋季
2024-10-25,北京,7.74,67.42,0.85,1.41,979.37,2024,10,25,299,43,4,秋季
2024-10-26,北京,11.66,66.64,3.46,4.07,1000.52,2024,10,26,300,43,4,秋季
2024-10-27,北京,4.13,71.28,2.04,4.34,1001.62,2024,10,27,301,43,4,秋季
2024-10-28,北京,6.84,82.47,1.63,0.34,975.82,2024,10,28,302,44,4,秋季
2024-10-29,北京,-2.72,76.75,1.2,2.39,1008.22,2024,10,29,303,44,4,秋季
2024-10-30,北京,10.2,69.72,2.1,2.72,1033.65,2024,10,30,304,44,4,秋季
2024-10-31,北京,11.31,58.68,0.55,1.37,1015.21,2024,10,31,305,44,4,秋季
2024-11-01,北京,6.08,67.95,0.06,10.04,1039.63,2024,11,1,306,44,4,秋季
2024-11-02,北京,3.55,75.68,3.33,1.51,1004.31,2024,11,2,307,44,4,秋季
2024-11-03,北京,9.45,79.79,1.89,5.68,995.41,2024,11,3,308,44,4,秋季
2024-11-04,北京,0.45,75.1,4.98,1.38,1004.48,2024,11,4,309,45,4,秋季
2024-11-05,北京,-2.22,50.65,0.53,2.43,1013.27,2024,11,5,310,45,4,秋季
2024-11-06,北京,0.89,61.99,1.85,6.0,1002.56,2024,11,6,311,45,4,秋季
2024-11-07,北京,11.97,78.67,2.84,2.29,1015.61,2024,11,7,312,45,4,秋季
2024-11-08,北京,-2.24,67.18,2.8,2.39,1024.73,2024,11,8,313,45,4,秋季
2024-11-09,北京,6.2,76.91,2.75,1.48,1014.62,2024,11,9,314,45,4,秋季
2024-11-10,北京,-5.34,70.83,0.38,5.33,1041.3,2024,11,10,315,45,4,秋季
2024-11-11,北京,-5.49,69.77,3.36,10.13,997.2,2024,11,11,316,46,4,秋季
2024-11-12,北京,3.74,68.29,0.6,1.18,1002.49,2024,11,12,317,46,4,秋季
2024-11-13,北京,4.17,67.23,3.19,3.79,999.12,2024,11,13,318,46,4,秋季
2024-11-14,北京,-0.31,73.47,1.6,1.38,1026.01,2024,11,14,319,46,4,秋季
2024-11-15,北京,7.0,69.58,0.18,1.88,1017.13,2024,11,15,320,46,4,秋季
2024-11-16,北京,4.84,71.28,0.73,7.64,1029.43,2024,11,16,321,46,4,秋季
2024-11-17,北京,-5.36,63.27,1.26,1.78,1024.19,2024,11,17,322,46,4,秋季
2024-11-18,北京,2.79,76.66,1.75,7.46,1007.82,2024,11,18,323,47,4,秋季
2024-11-19,北京,0.95,61.58,0.93,4.95,1009.92,2024,11,19,324,47,4,秋季
2024-11-20,北京,0.87,70.24,3.63,2.3,1008.6,2024,11,20,325,47,4,秋季
2024-11-21,北京,3.93,59.77,1.94,2.31,1033.63,2024,11,21,326,47,4,秋季
2024-11-22,北京,4.99,90.17,5.47,5.74,1033.41,2024,11,22,327,47,4,秋季
2024-11-23,北京,-2.39,56.93,0.94,4.5,994.36,2024,11,23,328,47,4,秋季
2024-11-24,北京,0.45,69.14,1.31,3.54,1017.17,2024,11,24,329,47,4,秋季
2024-11-25,北京,-6.12,68.35,0.89,4.27,1020.34,2024,11,25,330,48,4,秋季
2024-11-26,北京,-0.72,67.63,6.09,4.93,1043.55,2024,11,26,331,48,4,秋季
2024-11-27,北京,0.9,86.35,0.12,0.4,1005.01,2024,11,27,332,48,4,秋季
2024-11-28,北京,5.3,66.51,1.82,0.36,988.44,2024,11,28,333,48,4,秋季
2024-11-29,北京,5.75,69.91,6.51,2.91,995.34,2024,11,29,334,48,4,秋季
2024-11-30,北京,2.22,57.27,1.89,3.77,1022.13,2024,11,30,335,48,4,秋季
2024-12-01,北京,-3.5,69.38,0.23,2.76,1006.52,2024,12,1,336,48,4,冬季
2024-12-02,北京,-5.56,53.06,2.14,1.83,994.15,2024,12,2,337,49,4,冬季
2024-12-03,北京,-2.03,76.92,1.7,2.3,1010.5,2024,12,3,338,49,4,冬季
2024-12-04,北京,-5.82,71.71,4.31,3.12,989.88,2024,12,4,339,49,4,冬季
2024-12-05,北京,0.47,79.84,1.5,2.77,1022.04,2024,12,5,340,49,4,冬季
2024-12-06,北京,-2.93,64.21,0.49,3.21,1013.38,2024,12,6,341,49,4,冬季
2024-12-07,北京,2.87,75.32,3.02,0.16,1017.9,2024,12,7,342,49,4,冬季
2024-12-08,北京,-6.18,82.42,4.27,6.5,1043.0,2024,12,8,343,49,4,冬季
2024-12-09,北京,-5.27,75.55,0.46,3.21,1016.58,2024,12,9,344,50,4,冬季
2024-12-10,北京,6.85,59.84,0.18,3.26,1016.62,2024,12,10,345,50,4,冬季
2024-12-11,北京,-0.5,76.43,1.46,7.23,1012.2,2024,12,11,346,50,4,冬季
2024-12-12,北京,1.02,69.85,4.14,1.39,1034.82,2024,12,12,347,50,4,冬季
2024-12-13,北京,9.4,75.47,4.42,5.13,976.35,2024,12,13,348,50,4,冬季
2024-12-14,北京,-0.02,64.27,1.41,3.72,1007.59,2024,12,14,349,50,4,冬季
2024-12-15,北京,-7.02,68.91,0.89,5.39,1047.11,2024,12,15,350,50,4,冬季
2024-12-16,北京,1.68,67.78,3.4,8.37,1031.7,2024,12,16,351,51,4,冬季
2024-12-17,北京,-6.37,74.6,0.12,10.07,998.02,2024,12,17,352,51,4,冬季
2024-12-18,北京,-4.93,61.83,0.74,6.2,1018.11,2024,12,18,353,51,4,冬季
2024-12-19,北京,-1.26,68.88,3.79,1.61,1003.37,2024,12,19,354,51,4,冬季
2024-12-20,北京,-8.41,66.97,1.89,5.69,1006.68,2024,12,20,355,51,4,冬季
2024-12-21,北京,-7.49,77.63,0.54,8.49,1008.23,2024,12,21,356,51,4,冬季
2024-12-22,北京,0.76,61.9,1.43,5.08,1009.58,2024,12,22,357,51,4,冬季
2024-12-23,北京,3.08,69.86,0.05,2.85,1000.96,2024,12,23,358,52,4,冬季
2024-12-24,北京,0.17,67.4,5.63,1.55,1007.92,2024,12,24,359,52,4,冬季
2024-12-25,北京,4.66,72.64,2.03,1.0,1028.03,2024,12,25,360,52,4,冬季
2024-12-26,北京,2.0,46.62,7.56,7.03,1021.11,2024,12,26,361,52,4,冬季
2024-12-27,北京,9.68,64.54,0.59,2.16,997.23,2024,12,27,362,52,4,冬季
2024-12-28,北京,-9.26,74.27,1.17,3.21,1008.92,2024,12,28,363,52,4,冬季
2024-12-29,北京,6.17,74.32,3.66,3.69,996.9,2024,12,29,364,52,4,冬季
2024-12-30,北京,2.4,73.45,1.46,3.45,1004.98,2024,12,30,365,1,4,冬季
2024-12-31,北京,0.46,54.08,0.07,5.18,1026.02,2024,12,31,366,1,4,冬季
