user_id,course_id,course_category,watch_duration_minutes,quiz_score,is_completed,registration_date,last_activity_date
USER_002335,COURSE_00180,人工智能,109.91,96.81,1,2024-05-02,2026-03-19
USER_002768,COURSE_00173,语言学习,88.31,70.12,1,2024-09-02,2026-03-27
USER_001138,COURSE_00085,数据科学,127.18,89.96,1,2024-08-30,2026-03-19
USER_002528,COURSE_00093,人工智能,201.27,53.59,1,2024-05-02,2026-04-09
USER_004118,COURSE_00020,产品设计,78.99,65.97,1,2024-12-26,2026-03-22
USER_003421,COURSE_00061,语言学习,47.76,90.51,0,2024-07-25,2026-03-23
USER_004779,COURSE_00038,职业技能,37.98,94.37,0,2024-03-15,2026-03-30
USER_003907,COURSE_00148,商业管理,175.19,85.34,0,2024-11-06,2026-04-02
USER_003638,COURSE_00025,编程开发,154.47,85.4,1,2024-10-12,2026-03-23
USER_002954,COURSE_00130,语言学习,67.66,81.1,0,2024-04-05,2026-04-16
USER_002368,COURSE_00121,职业技能,35.69,100.0,1,2024-12-15,2026-04-16
USER_004222,COURSE_00160,商业管理,73.99,91.55,1,2024-07-18,2026-03-28
USER_000277,COURSE_00026,商业管理,82.65,68.93,0,2024-09-26,2026-03-26
USER_002000,COURSE_00198,语言学习,58.84,78.42,0,2024-11-11,2026-04-08
USER_001228,COURSE_00169,市场营销,98.85,76.26,1,2024-01-04,2026-03-21
USER_003753,COURSE_00067,语言学习,89.96,99.72,1,2024-09-19,2026-04-07
USER_003736,COURSE_00001,产品设计,19.99,89.18,0,2024-07-12,2026-04-09
USER_000696,COURSE_00051,商业管理,96.82,70.03,0,2024-05-12,2026-03-23
USER_001310,COURSE_00005,编程开发,187.88,68.27,0,2024-02-12,2026-03-26
USER_004153,COURSE_00013,产品设计,113.07,77.2,1,2024-04-24,2026-03-31
USER_003235,COURSE_00147,数据科学,158.13,69.49,0,2024-04-29,2026-03-22
USER_004115,COURSE_00140,人工智能,227.25,76.02,0,2024-10-19,2026-04-03
USER_002312,COURSE_00048,语言学习,74.37,74.94,1,2024-03-07,2026-03-23
USER_002842,COURSE_00153,市场营销,95.4,100.0,1,2024-06-22,2026-03-25
USER_004209,COURSE_00057,编程开发,154.1,80.89,0,2024-07-28,2026-04-04
USER_003560,COURSE_00115,市场营销,,89.29,1,2024-03-04,2026-03-29
USER_003399,COURSE_00035,市场营销,26.99,100.0,1,2024-07-23,2026-04-16
USER_000542,COURSE_00076,市场营销,25.06,100.0,0,2024-12-05,2026-03-20
USER_002695,COURSE_00094,语言学习,46.65,100.0,0,2024-08-09,2026-03-19
USER_004675,COURSE_00005,编程开发,125.62,80.14,1,2024-05-31,2026-04-11
USER_001089,COURSE_00022,编程开发,166.17,73.15,1,2024-11-29,2026-04-07
USER_003364,COURSE_00103,商业管理,149.94,65.38,1,2024-09-14,2026-04-10
USER_000025,COURSE_00185,市场营销,87.99,77.83,1,2024-10-06,2026-04-16
USER_001573,COURSE_00175,商业管理,118.12,,1,2024-05-02,2026-04-10
USER_002959,COURSE_00182,商业管理,49.63,94.27,1,2024-07-16,2026-03-27
USER_004237,COURSE_00131,人工智能,125.99,85.11,1,2024-03-14,2026-03-20
USER_001768,COURSE_00124,语言学习,67.45,91.91,1,2024-04-10,2026-03-26
USER_004744,COURSE_00053,语言学习,82.47,81.95,1,2024-01-11,2026-03-29
USER_002236,COURSE_00159,产品设计,101.65,66.94,0,2024-04-03,2026-03-25
USER_000201,COURSE_00069,职业技能,82.55,78.44,1,2024-08-08,2026-03-19
USER_003199,COURSE_00104,商业管理,68.62,80.1,1,2024-02-27,2026-04-08
USER_000257,COURSE_00161,语言学习,80.04,69.91,1,2024-03-03,2026-03-28
USER_003748,COURSE_00200,市场营销,15.83,74.19,0,2024-04-04,2026-04-08
USER_004643,COURSE_00178,职业技能,32.82,84.76,1,2024-03-17,2026-03-19
USER_002242,COURSE_00016,数据科学,162.0,75.74,0,2024-01-29,2026-03-22
USER_003176,COURSE_00116,市场营销,84.97,41.33,1,2024-04-19,2026-03-23
USER_003607,COURSE_00076,编程开发,67.55,88.2,1,2024-03-30,2026-03-21
USER_003337,COURSE_00109,语言学习,29.22,89.89,1,2024-04-15,2026-04-14
USER_004898,COURSE_00039,职业技能,76.78,63.84,1,2024-02-01,2026-04-11
USER_000414,COURSE_00089,语言学习,87.45,81.22,1,2024-02-29,2026-04-14
USER_002015,COURSE_00174,产品设计,62.84,96.92,1,2024-05-26,2026-03-31
USER_001382,COURSE_00112,商业管理,89.42,51.06,1,2024-06-06,2026-03-19
USER_001099,COURSE_00047,数据科学,146.36,51.58,1,2024-06-21,2026-04-16
USER_003427,COURSE_00172,语言学习,46.43,89.42,1,2024-10-30,2026-03-24
USER_003656,COURSE_00137,产品设计,68.04,71.65,1,2024-08-08,2026-04-03
USER_000910,COURSE_00128,产品设计,52.07,83.72,0,2024-09-19,2026-03-18
USER_000188,COURSE_00178,数据科学,,60.29,0,2024-11-06,2026-04-03
USER_004045,COURSE_00077,市场营销,58.05,94.41,1,2024-06-20,2026-04-11
USER_003757,COURSE_00188,市场营销,95.18,80.9,1,2024-08-19,2026-04-10
USER_002016,COURSE_00015,市场营销,121.65,88.8,1,2024-12-27,2026-03-27
USER_002093,COURSE_00036,人工智能,122.07,77.01,0,2024-06-07,2026-03-30
USER_003645,COURSE_00063,商业管理,82.23,59.16,0,2024-08-26,2026-04-11
USER_002131,COURSE_00069,职业技能,100.87,51.09,0,2024-11-18,2026-04-16
USER_000358,COURSE_00169,商业管理,42.27,90.29,1,2024-12-16,2026-04-08
USER_002423,COURSE_00074,市场营销,70.35,71.78,0,2024-10-27,2026-04-15
USER_004258,COURSE_00024,数据科学,134.55,68.06,0,2024-08-27,2026-04-11
USER_004546,COURSE_00049,人工智能,151.01,93.06,1,2024-09-29,2026-03-24
USER_001498,COURSE_00146,商业管理,114.56,100.0,0,2024-07-01,2026-04-04
USER_002159,COURSE_00007,市场营销,,69.72,1,2024-09-29,2026-04-16
USER_002556,COURSE_00004,人工智能,90.18,73.92,0,2024-02-06,2026-04-14
USER_002343,COURSE_00090,职业技能,22.24,100.0,1,2024-04-03,2026-04-13
USER_002952,COURSE_00197,数据科学,107.56,52.84,0,2024-09-27,2026-03-22
USER_001239,COURSE_00060,市场营销,60.2,77.29,0,2024-12-09,2026-04-11
USER_000974,COURSE_00055,职业技能,5.0,100.0,1,2024-09-12,2026-03-31
USER_004728,COURSE_00016,编程开发,99.55,63.07,0,2024-10-26,2026-03-25
USER_003966,COURSE_00029,职业技能,13.32,79.85,1,2024-04-17,2026-04-10
USER_001051,COURSE_00151,语言学习,40.08,100.0,0,2024-06-07,2026-04-13
USER_003702,COURSE_00014,数据科学,113.65,70.69,1,2024-02-01,2026-03-23
USER_002781,COURSE_00079,职业技能,46.16,71.12,1,2024-02-17,2026-04-10
USER_001589,COURSE_00177,职业技能,50.44,100.0,1,2024-07-10,2026-04-05
USER_003879,COURSE_00033,产品设计,57.9,100.0,0,2024-12-09,2026-03-18
USER_002369,COURSE_00153,产品设计,90.23,76.45,1,2024-05-30,2026-04-14
USER_000437,COURSE_00021,职业技能,86.7,98.68,1,2024-05-25,2026-03-19
USER_002829,COURSE_00145,职业技能,114.83,94.69,1,2024-03-18,2026-04-16
USER_001557,COURSE_00023,数据科学,94.32,62.49,1,2024-07-08,2026-04-16
USER_003859,COURSE_00057,产品设计,44.48,77.18,0,2024-08-22,2026-03-27
USER_001305,COURSE_00186,商业管理,84.07,99.89,1,2024-12-30,2026-03-19
USER_002385,COURSE_00142,数据科学,153.95,80.94,1,2024-01-10,2026-03-23
USER_000183,COURSE_00093,编程开发,129.17,97.41,1,2024-02-02,2026-04-08
USER_001590,COURSE_00020,数据科学,50.03,93.82,1,2024-02-25,2026-03-23
USER_001588,COURSE_00158,市场营销,67.47,100.0,1,2024-06-23,2026-04-01
USER_000660,COURSE_00019,市场营销,48.27,100.0,0,2024-12-02,2026-04-01
USER_000160,COURSE_00181,人工智能,117.59,67.35,1,2024-05-07,2026-04-12
USER_003954,COURSE_00103,产品设计,122.13,72.61,1,2024-05-15,2026-04-04
USER_001012,COURSE_00184,职业技能,77.64,69.04,1,2024-03-19,2026-03-22
USER_000053,COURSE_00077,语言学习,52.13,93.32,1,2024-11-03,2026-03-23
USER_002308,COURSE_00151,产品设计,115.32,60.58,1,2024-07-16,2026-04-12
USER_001229,COURSE_00190,商业管理,98.08,100.0,0,2024-01-14,2026-04-04
USER_001036,COURSE_00033,数据科学,231.44,89.73,1,2024-07-02,2026-04-08
USER_003703,COURSE_00018,语言学习,116.96,81.78,1,2024-04-10,2026-04-15
USER_004046,COURSE_00073,语言学习,99.13,92.5,1,2024-08-25,2026-04-05
USER_004946,COURSE_00161,职业技能,67.68,85.66,1,2024-12-09,2026-04-03
USER_004450,COURSE_00160,职业技能,63.22,100.0,1,2024-09-21,2026-04-05
USER_001265,COURSE_00189,产品设计,,53.07,0,2024-05-22,2026-04-02
USER_001885,COURSE_00182,语言学习,51.87,79.09,1,2024-06-09,2026-03-25
USER_001810,COURSE_00017,语言学习,50.36,92.36,0,2024-10-26,2026-03-22
USER_003168,COURSE_00019,市场营销,43.63,88.07,1,2024-12-29,2026-03-24
USER_003798,COURSE_00070,编程开发,79.54,78.91,1,2024-11-21,2026-04-07
USER_002342,COURSE_00120,职业技能,94.24,70.34,1,2024-02-27,2026-04-07
USER_003415,COURSE_00101,数据科学,11.35,58.65,0,2024-04-14,2026-03-23
USER_000818,COURSE_00034,产品设计,87.5,54.79,1,2024-04-12,2026-03-30
USER_002438,COURSE_00084,职业技能,61.72,94.44,1,2024-03-27,2026-04-12
USER_000889,COURSE_00153,市场营销,48.07,100.0,0,2024-06-30,2026-04-10
USER_000668,COURSE_00196,商业管理,88.42,78.14,1,2024-08-21,2026-03-22
USER_004729,COURSE_00074,职业技能,62.58,100.0,1,2024-02-25,2026-04-10
USER_002625,COURSE_00088,商业管理,66.69,84.06,0,2024-05-28,2026-03-23
USER_004233,COURSE_00085,人工智能,115.68,93.14,0,2024-01-30,2026-03-22
USER_004524,COURSE_00011,语言学习,17.71,78.9,0,2024-08-15,2026-04-04
USER_000819,COURSE_00091,语言学习,66.09,100.0,1,2024-04-04,2026-04-07
USER_002189,COURSE_00144,产品设计,70.94,65.55,1,2024-04-27,2026-04-13
USER_001107,COURSE_00189,编程开发,180.78,85.95,1,2024-06-24,2026-04-13
USER_002225,COURSE_00127,编程开发,159.89,73.21,1,2024-08-24,2026-04-05
USER_000198,COURSE_00113,产品设计,67.5,67.29,1,2024-04-14,2026-04-07
USER_002672,COURSE_00080,产品设计,28.33,95.87,1,2024-03-27,2026-03-31
USER_003493,COURSE_00007,市场营销,62.79,100.0,1,2024-11-04,2026-03-27
USER_002449,COURSE_00016,商业管理,600.0,61.19,1,2024-09-29,2026-04-11
USER_000471,COURSE_00016,产品设计,65.49,-20.0,0,2024-05-06,2026-04-07
USER_001949,COURSE_00168,商业管理,164.25,81.12,1,2024-06-06,2026-04-03
USER_003900,COURSE_00012,职业技能,56.72,79.85,0,2024-07-15,2026-03-24
USER_002011,COURSE_00035,职业技能,71.44,87.08,1,2024-05-07,2026-03-31
USER_003801,COURSE_00021,人工智能,136.71,76.4,1,2024-01-25,2026-03-20
USER_004119,COURSE_00178,商业管理,68.57,,1,2024-12-19,2026-03-23
USER_003797,COURSE_00171,市场营销,27.45,69.88,0,2024-07-22,2026-03-31
USER_003989,COURSE_00017,职业技能,34.01,100.0,0,2024-02-09,2026-04-07
USER_000235,COURSE_00032,语言学习,45.84,100.0,0,2024-02-11,2026-03-18
USER_000929,COURSE_00041,语言学习,87.75,74.98,1,2024-06-03,2026-04-14
USER_003608,COURSE_00134,职业技能,73.74,87.44,0,2024-05-28,2026-04-10
USER_000523,COURSE_00027,职业技能,53.73,63.15,0,2024-05-05,2026-04-10
USER_003524,COURSE_00148,职业技能,62.7,92.06,1,2024-10-20,2026-03-22
USER_004527,COURSE_00153,商业管理,86.05,71.13,1,2024-05-03,2026-03-28
USER_004889,COURSE_00066,语言学习,119.02,98.16,1,2024-02-08,2026-03-28
USER_001630,COURSE_00137,语言学习,55.79,90.88,1,2024-11-06,2026-04-09
USER_004629,COURSE_00092,数据科学,115.16,63.94,0,2024-10-10,2026-03-18
USER_001317,COURSE_00181,职业技能,17.59,92.17,1,2024-03-29,2026-04-03
USER_002858,COURSE_00061,人工智能,55.88,76.47,1,2024-09-01,2026-03-18
USER_001125,COURSE_00166,职业技能,60.48,80.64,1,2024-09-25,2026-03-25
USER_002588,COURSE_00003,市场营销,31.99,75.94,0,2024-10-05,2026-04-07
USER_001024,COURSE_00198,市场营销,85.53,88.47,1,2024-04-26,2026-04-14
USER_001379,COURSE_00103,语言学习,64.64,90.06,1,2024-10-06,2026-03-23
USER_003375,COURSE_00055,职业技能,50.16,73.5,1,2024-07-18,2026-04-05
USER_001520,COURSE_00001,编程开发,103.88,76.31,1,2024-02-18,2026-03-19
USER_000227,COURSE_00101,市场营销,63.77,73.46,0,2024-05-01,2026-04-12
USER_004969,COURSE_00198,职业技能,6.61,79.75,0,2024-05-06,2026-03-23
USER_000892,COURSE_00045,人工智能,121.6,45.74,1,2024-02-19,2026-04-12
USER_004073,COURSE_00175,产品设计,91.93,96.11,0,2024-02-27,2026-04-05
USER_002258,COURSE_00026,职业技能,49.47,95.12,0,2024-03-18,2026-03-20
USER_002789,COURSE_00121,人工智能,123.83,68.37,1,2024-02-28,2026-03-19
USER_000397,COURSE_00142,语言学习,53.54,97.86,0,2024-06-12,2026-04-09
USER_002079,COURSE_00182,语言学习,47.33,71.07,1,2024-06-27,2026-04-06
USER_004745,COURSE_00199,数据科学,121.62,66.86,1,2024-04-03,2026-04-06
USER_004425,COURSE_00046,商业管理,,89.65,0,2024-09-27,2026-04-04
USER_003238,COURSE_00122,市场营销,57.6,72.7,0,2024-04-07,2026-04-08
USER_003894,COURSE_00031,商业管理,62.27,76.45,0,2024-10-10,2026-04-11
USER_002006,COURSE_00059,职业技能,102.96,65.27,0,2024-02-28,2026-04-09
USER_002017,COURSE_00029,商业管理,85.8,100.0,0,2024-05-25,2026-03-25
USER_003172,COURSE_00106,市场营销,58.26,100.0,0,2024-09-02,2026-03-26
USER_002669,COURSE_00017,市场营销,38.94,100.0,1,2024-02-26,2026-04-16
USER_001879,COURSE_00142,职业技能,43.43,76.17,0,2024-10-14,2026-04-13
USER_001197,COURSE_00164,语言学习,59.71,84.45,0,2024-05-04,2026-03-31
USER_001773,COURSE_00186,市场营销,36.05,99.78,1,2024-01-01,2026-04-14
USER_000162,COURSE_00024,编程开发,127.55,74.1,0,2024-09-17,2026-03-20
USER_003977,COURSE_00109,编程开发,96.38,,1,2024-02-07,2026-03-28
USER_001752,COURSE_00191,产品设计,52.96,95.13,0,2024-05-16,2026-04-10
USER_000776,COURSE_00091,市场营销,39.71,,0,2024-04-14,2026-03-28
USER_000940,COURSE_00025,数据科学,79.83,56.93,1,2024-04-11,2026-03-28
USER_003221,COURSE_00187,产品设计,89.55,100.0,0,2024-01-29,2026-04-12
USER_000540,COURSE_00032,语言学习,74.85,92.22,0,2024-07-28,2026-04-11
USER_004918,COURSE_00116,市场营销,84.27,71.39,1,2024-12-15,2026-03-30
USER_001462,COURSE_00082,编程开发,146.97,91.67,1,2024-09-25,2026-03-26
USER_000356,COURSE_00110,数据科学,152.57,88.34,1,2024-01-24,2026-03-20
USER_003605,COURSE_00146,职业技能,54.14,74.52,1,2024-05-25,2026-03-19
USER_003324,COURSE_00037,产品设计,56.84,92.88,0,2024-02-21,2026-03-23
USER_000235,COURSE_00026,数据科学,147.2,100.0,1,2024-05-16,2026-04-10
USER_001549,COURSE_00137,市场营销,102.07,94.78,1,2024-09-05,2026-04-02
USER_002097,COURSE_00064,人工智能,110.72,71.81,1,2024-09-27,2026-03-21
USER_004214,COURSE_00072,数据科学,39.57,62.26,0,2024-07-31,2026-04-01
USER_002102,COURSE_00148,数据科学,115.97,79.75,0,2024-08-30,2026-04-04
USER_001674,COURSE_00182,语言学习,133.8,92.37,1,2024-01-13,2026-04-16
USER_002101,COURSE_00106,编程开发,85.01,60.38,1,2024-05-29,2026-03-19
USER_003658,COURSE_00086,职业技能,23.65,86.37,1,2024-09-06,2026-04-05
USER_004654,COURSE_00158,市场营销,72.74,100.0,1,2024-12-27,2026-04-04
USER_003597,COURSE_00053,数据科学,152.27,91.91,1,2024-11-23,2026-03-28
USER_003749,COURSE_00092,市场营销,88.82,88.09,1,2024-09-25,2026-04-05
USER_003174,COURSE_00099,编程开发,87.24,59.78,1,2024-11-04,2026-04-12
USER_001816,COURSE_00191,语言学习,80.3,93.53,1,2024-03-20,2026-04-14
USER_003842,COURSE_00011,市场营销,63.56,96.75,1,2024-03-15,2026-03-21
USER_002006,COURSE_00031,商业管理,75.89,75.73,1,2024-06-03,2026-04-08
USER_004494,COURSE_00177,编程开发,107.19,52.89,1,2024-05-28,2026-03-24
USER_000675,COURSE_00100,编程开发,114.61,75.92,1,2024-11-09,2026-04-09
USER_000387,COURSE_00087,职业技能,46.63,83.65,0,2024-02-25,2026-04-05
USER_002159,COURSE_00147,产品设计,89.33,90.78,1,2024-02-18,2026-03-29
USER_002662,COURSE_00140,语言学习,79.34,100.0,0,2024-07-17,2026-04-14
USER_002065,COURSE_00015,语言学习,48.37,100.0,0,2024-10-03,2026-04-02
USER_003852,COURSE_00159,职业技能,86.57,71.59,1,2024-11-13,2026-04-12
USER_003254,COURSE_00171,商业管理,104.37,82.73,1,2024-01-14,2026-03-23
USER_004980,COURSE_00101,市场营销,54.83,74.26,1,2024-06-14,2026-03-21
USER_004637,COURSE_00165,人工智能,88.04,87.23,0,2024-12-22,2026-04-02
USER_004267,COURSE_00029,商业管理,20.17,86.79,1,2024-05-14,2026-04-06
USER_000740,COURSE_00114,产品设计,107.46,88.65,1,2024-05-10,2026-04-16
USER_001402,COURSE_00107,语言学习,49.93,100.0,1,2024-10-14,2026-03-31
USER_003260,COURSE_00154,编程开发,135.9,86.32,1,2024-09-10,2026-04-03
USER_002278,COURSE_00108,语言学习,52.81,100.0,1,2024-05-11,2026-03-30
USER_003905,COURSE_00130,商业管理,145.1,65.63,1,2024-08-14,2026-03-28
USER_003924,COURSE_00084,人工智能,106.24,80.99,1,2024-12-27,2026-03-24
USER_004215,COURSE_00015,数据科学,115.63,80.63,1,2024-09-06,2026-03-26
USER_003228,COURSE_00132,数据科学,2.0,76.76,0,2024-12-01,2026-04-11
USER_002832,COURSE_00050,职业技能,63.72,79.96,0,2024-02-11,2026-04-07
USER_003759,COURSE_00166,语言学习,106.84,71.6,1,2024-04-05,2026-04-15
USER_002513,COURSE_00023,语言学习,49.49,100.0,1,2024-01-20,2026-04-16
USER_002152,COURSE_00059,产品设计,111.85,77.87,1,2024-08-24,2026-04-13
USER_003676,COURSE_00090,语言学习,90.43,62.17,1,2024-05-09,2026-03-20
USER_002746,COURSE_00115,人工智能,185.42,85.74,0,2024-04-16,2026-03-21
USER_003867,COURSE_00075,语言学习,55.6,96.68,0,2024-08-21,2026-03-18
USER_003765,COURSE_00156,市场营销,39.69,80.31,0,2024-07-21,2026-04-03
USER_002223,COURSE_00194,商业管理,68.02,59.79,0,2024-09-19,2026-04-09
USER_002793,COURSE_00123,职业技能,76.56,17.82,0,2024-06-18,2026-04-05
USER_001698,COURSE_00136,人工智能,76.37,68.33,1,2024-03-26,2026-03-21
USER_003463,COURSE_00157,产品设计,89.47,93.39,1,2024-09-01,2026-03-23
USER_004064,COURSE_00139,市场营销,66.17,71.63,1,2024-08-28,2026-04-16
USER_001525,COURSE_00018,市场营销,14.8,94.33,0,2024-08-13,2026-03-28
USER_004761,COURSE_00183,商业管理,54.12,96.22,0,2024-06-07,2026-03-20
USER_000033,COURSE_00050,数据科学,110.01,72.57,1,2024-08-07,2026-03-28
USER_004026,COURSE_00142,人工智能,5.0,92.89,1,2024-04-22,2026-04-06
USER_002567,COURSE_00118,商业管理,58.0,77.94,0,2024-12-15,2026-03-20
USER_002804,COURSE_00137,市场营销,61.37,73.11,0,2024-05-19,2026-03-21
USER_003897,COURSE_00139,产品设计,107.99,95.91,1,2024-11-05,2026-04-04
USER_003710,COURSE_00191,商业管理,37.69,90.64,0,2024-02-01,2026-03-21
USER_000720,COURSE_00108,数据科学,43.62,63.15,0,2024-09-08,2026-04-11
USER_004580,COURSE_00067,市场营销,46.34,77.22,0,2024-03-26,2026-04-10
USER_000973,COURSE_00181,商业管理,71.79,59.6,1,2024-08-12,2026-03-18
USER_003719,COURSE_00167,人工智能,161.37,70.55,1,2024-01-09,2026-04-16
USER_004403,COURSE_00078,数据科学,106.65,83.25,1,2024-07-13,2026-03-30
USER_004553,COURSE_00184,人工智能,144.62,81.23,1,2024-09-20,2026-04-07
USER_002208,COURSE_00156,人工智能,64.42,93.11,1,2024-01-19,2026-03-30
USER_004427,COURSE_00075,人工智能,55.22,55.89,1,2024-05-31,2026-04-06
USER_004321,COURSE_00039,商业管理,77.42,72.52,1,2024-03-30,2026-03-31
USER_003031,COURSE_00025,数据科学,132.74,98.44,1,2024-09-19,2026-04-15
USER_003576,COURSE_00021,商业管理,95.23,76.58,1,2024-10-21,2026-03-26
USER_003117,COURSE_00138,商业管理,110.62,100.0,0,2024-12-13,2026-03-19
USER_003286,COURSE_00171,商业管理,55.36,62.61,1,2024-11-22,2026-04-11
USER_000644,COURSE_00015,市场营销,48.88,58.96,1,2024-06-04,2026-03-30
USER_004712,COURSE_00048,语言学习,101.32,100.0,1,2024-02-09,2026-03-27
USER_000195,COURSE_00086,编程开发,112.26,73.43,1,2024-05-29,2026-04-03
USER_003997,COURSE_00149,市场营销,68.65,73.35,0,2024-10-11,2026-04-16
USER_000489,COURSE_00188,数据科学,106.38,64.32,1,2024-01-07,2026-03-26
USER_002205,COURSE_00116,编程开发,122.34,76.28,0,2024-10-09,2026-03-20
USER_002658,COURSE_00050,编程开发,73.46,72.48,0,2024-06-20,2026-03-19
USER_003277,COURSE_00151,编程开发,181.02,98.3,1,2024-04-21,2026-04-02
USER_001103,COURSE_00141,语言学习,95.08,91.4,0,2024-01-12,2026-04-15
USER_001242,COURSE_00069,商业管理,83.37,50.76,1,2024-07-10,2026-03-25
USER_000516,COURSE_00004,职业技能,35.49,84.02,1,2024-07-22,2026-04-07
USER_000393,COURSE_00078,产品设计,112.53,87.8,1,2024-03-10,2026-04-05
USER_000631,COURSE_00200,数据科学,71.42,68.13,1,2024-05-23,2026-04-16
USER_003717,COURSE_00009,职业技能,76.84,99.37,1,2024-11-06,2026-04-05
USER_001848,COURSE_00121,语言学习,8.01,62.06,0,2024-02-21,2026-03-29
USER_002656,COURSE_00115,语言学习,33.12,65.91,1,2024-03-01,2026-04-09
USER_000980,COURSE_00163,产品设计,77.88,55.31,0,2024-03-23,2026-04-13
USER_004530,COURSE_00101,编程开发,118.17,68.5,1,2024-03-16,2026-03-30
USER_003403,COURSE_00149,商业管理,183.44,90.83,1,2024-04-15,2026-04-11
USER_003872,COURSE_00186,产品设计,102.28,51.35,1,2024-04-24,2026-04-03
USER_000278,COURSE_00146,职业技能,35.75,42.96,0,2024-03-26,2026-03-27
USER_000233,COURSE_00097,职业技能,60.71,59.17,1,2024-11-17,2026-03-28
USER_001553,COURSE_00200,产品设计,74.35,92.05,0,2024-12-01,2026-04-02
USER_003271,COURSE_00081,语言学习,45.96,94.86,1,2024-04-02,2026-03-21
USER_002410,COURSE_00043,数据科学,118.24,80.91,1,2024-02-15,2026-03-30
USER_003513,COURSE_00095,人工智能,80.9,56.89,1,2024-07-21,2026-03-28
USER_000026,COURSE_00006,商业管理,119.96,74.66,1,2024-11-12,2026-03-25
USER_000461,COURSE_00067,职业技能,38.83,75.72,0,2024-07-01,2026-03-21
USER_003765,COURSE_00140,职业技能,80.47,100.0,1,2024-11-18,2026-04-11
USER_003432,COURSE_00100,产品设计,89.12,80.69,0,2024-08-04,2026-03-18
USER_003484,COURSE_00012,商业管理,114.2,78.4,0,2024-02-29,2026-03-21
USER_001995,COURSE_00066,产品设计,85.44,83.06,1,2024-05-05,2026-04-03
USER_000491,COURSE_00002,编程开发,96.84,65.89,0,2024-06-24,2026-04-16
USER_001073,COURSE_00143,商业管理,73.61,80.57,1,2024-09-17,2026-04-02
