用户ID,订单时间,商品类别,单价,数量,订单金额,评分,支付方式,日期,月份,星期,小时
USER_0110,2023-04-01 10:44:35,电子产品,973.48,1,973.48,5.0,微信支付,2023-04-01,2023-04,Saturday,10
USER_0071,2023-04-26 15:07:15,服装鞋帽,396.61,5,1983.05,4.0,微信支付,2023-04-26,2023-04,Wednesday,15
USER_0599,2023-02-26 19:55:21,服装鞋帽,623.18,4,2492.72,4.0,支付宝,2023-02-26,2023-02,Sunday,19
USER_0176,2023-03-24 18:02:26,运动户外,71.51,1,71.51,3.0,支付宝,2023-03-24,2023-03,Friday,18
USER_0126,2023-04-23 13:35:52,食品饮料,26.5,4,106.0,5.0,微信支付,2023-04-23,2023-04,Sunday,13
USER_0541,2023-02-17 21:12:02,美妆护肤,87.95,5,439.75,5.0,支付宝,2023-02-17,2023-02,Friday,21
USER_0482,2023-02-01 09:12:29,电子产品,2294.88875,2,6641.0175,4.0,支付宝,2023-02-01,2023-02,Wednesday,9
USER_0389,2023-03-23 20:38:42,家居用品,311.92,5,1559.6,3.0,微信支付,2023-03-23,2023-03,Thursday,20
USER_0304,2023-04-28 14:47:47,电子产品,611.96,4,2447.84,3.0,支付宝,2023-04-28,2023-04,Friday,14
USER_0556,2023-04-15 18:49:52,电子产品,2294.88875,3,6641.0175,5.0,支付宝,2023-04-15,2023-04,Saturday,18
USER_0253,2023-03-01 18:24:30,运动户外,1343.14,2,2686.28,3.0,微信支付,2023-03-01,2023-03,Wednesday,18
USER_0548,2023-03-06 12:03:25,美妆护肤,478.23,4,1912.92,5.0,支付宝,2023-03-06,2023-03,Monday,12
USER_0237,2023-01-23 14:36:07,电子产品,926.64,3,2779.92,3.0,微信支付,2023-01-23,2023-01,Monday,14
USER_0263,2023-02-20 09:08:17,电子产品,649.98,2,1110.13,3.0,支付宝,2023-02-20,2023-02,Monday,9
USER_0163,2023-02-23 15:46:16,电子产品,2219.75,4,6641.0175,4.0,微信支付,2023-02-23,2023-02,Thursday,15
USER_0239,2023-03-10 21:05:27,家居用品,480.34,2,960.68,4.0,支付宝,2023-03-10,2023-03,Friday,21
USER_0118,2023-01-21 16:36:58,美妆护肤,287.29,5,1436.45,5.0,银行卡,2023-01-21,2023-01,Saturday,16
USER_0519,2023-03-19 10:00:37,食品饮料,21.71,2,43.42,5.0,微信支付,2023-03-19,2023-03,Sunday,10
USER_0209,2023-03-02 19:19:09,家居用品,297.8,4,1191.2,3.0,支付宝,2023-03-02,2023-03,Thursday,19
USER_0428,2023-02-16 15:26:53,电子产品,2294.88875,4,6641.0175,5.0,支付宝,2023-02-16,2023-02,Thursday,15
USER_0569,2023-02-03 15:57:51,服装鞋帽,683.53,3,2050.59,4.0,微信支付,2023-02-03,2023-02,Friday,15
USER_0590,2023-01-09 15:47:02,电子产品,1130.89,4,4523.56,3.0,支付宝,2023-01-09,2023-01,Monday,15
USER_0188,2023-03-04 13:22:54,电子产品,2294.88875,1,2404.22,5.0,银行卡,2023-03-04,2023-03,Saturday,13
USER_0146,2023-02-19 10:04:28,家居用品,296.87,2,593.74,4.0,微信支付,2023-02-19,2023-02,Sunday,10
USER_0591,2023-03-25 16:48:30,电子产品,2294.88875,2,6641.0175,5.0,微信支付,2023-03-25,2023-03,Saturday,16
USER_0474,2023-04-10 16:00:58,服装鞋帽,703.85,1,703.85,3.0,支付宝,2023-04-10,2023-04,Monday,16
USER_0272,2023-04-28 14:41:17,电子产品,1336.12,5,6641.0175,3.0,支付宝,2023-04-28,2023-04,Friday,14
USER_0171,2023-03-26 21:17:57,美妆护肤,106.71,5,533.55,4.0,微信支付,2023-03-26,2023-03,Sunday,21
USER_0262,2023-04-22 10:16:37,服装鞋帽,331.62,2,663.24,4.0,支付宝,2023-04-22,2023-04,Saturday,10
USER_0076,2023-01-09 12:38:23,电子产品,315.13,5,1575.65,4.0,微信支付,2023-01-09,2023-01,Monday,12
USER_0563,2023-02-21 18:38:57,运动户外,961.71,3,2885.13,4.0,银行卡,2023-02-21,2023-02,Tuesday,18
USER_0357,2023-03-03 14:25:56,运动户外,875.0,3,2625.0,3.0,支付宝,2023-03-03,2023-03,Friday,14
USER_0525,2023-04-11 11:31:34,美妆护肤,225.02,4,900.08,3.0,支付宝,2023-04-11,2023-04,Tuesday,11
USER_0064,2023-04-11 10:14:01,家居用品,307.6,3,922.8,3.0,银行卡,2023-04-11,2023-04,Tuesday,10
USER_0426,2023-03-24 16:49:34,食品饮料,105.2,4,420.8,3.0,微信支付,2023-03-24,2023-03,Friday,16
USER_0194,2023-01-21 15:55:34,食品饮料,122.07,1,122.07,3.0,支付宝,2023-01-21,2023-01,Saturday,15
USER_0494,2023-02-17 18:14:52,运动户外,778.09,2,1556.18,5.0,银行卡,2023-02-17,2023-02,Friday,18
USER_0518,2023-01-21 17:09:35,服装鞋帽,79.44,2,158.88,3.0,支付宝,2023-01-21,2023-01,Saturday,17
USER_0091,2023-02-02 20:21:28,食品饮料,107.87,3,323.61,4.0,支付宝,2023-02-02,2023-02,Thursday,20
USER_0021,2023-04-10 16:01:46,食品饮料,121.56,5,607.8,4.0,支付宝,2023-04-10,2023-04,Monday,16
USER_0505,2023-01-14 12:59:12,图书音像,103.22,3,309.66,4.0,支付宝,2023-01-14,2023-01,Saturday,12
USER_0241,2023-02-04 11:12:46,运动户外,882.47,4,3529.88,4.0,微信支付,2023-02-04,2023-02,Saturday,11
USER_0495,2023-02-02 15:52:51,家居用品,806.05,4,3224.2,3.0,支付宝,2023-02-02,2023-02,Thursday,15
USER_0010,2023-01-24 21:45:17,电子产品,2294.88875,2,6547.16,4.0,支付宝,2023-01-24,2023-01,Tuesday,21
USER_0006,2023-03-26 11:35:06,电子产品,2294.88875,5,6641.0175,5.0,微信支付,2023-03-26,2023-03,Sunday,11
USER_0378,2023-03-29 16:56:25,电子产品,715.74,3,2147.22,3.0,微信支付,2023-03-29,2023-03,Wednesday,16
USER_0448,2023-03-03 13:05:18,家居用品,695.78,3,2087.34,1.0,微信支付,2023-03-03,2023-03,Friday,13
USER_0584,2023-02-07 12:11:43,食品饮料,168.05,5,840.25,4.0,银行卡,2023-02-07,2023-02,Tuesday,12
USER_0332,2023-02-06 10:03:01,食品饮料,156.01,4,624.04,3.0,支付宝,2023-02-06,2023-02,Monday,10
USER_0257,2023-01-17 17:56:52,运动户外,336.45,1,336.45,5.0,微信支付,2023-01-17,2023-01,Tuesday,17
USER_0331,2023-01-11 16:54:31,美妆护肤,493.29,2,986.58,3.0,微信支付,2023-01-11,2023-01,Wednesday,16
USER_0290,2023-02-26 13:58:55,美妆护肤,243.13,4,972.52,4.0,支付宝,2023-02-26,2023-02,Sunday,13
USER_0209,2023-02-06 20:08:57,服装鞋帽,89.18,1,89.18,2.0,支付宝,2023-02-06,2023-02,Monday,20
USER_0027,2023-03-13 09:16:56,服装鞋帽,438.05,5,2190.25,1.0,支付宝,2023-03-13,2023-03,Monday,9
USER_0596,2023-02-07 20:00:59,家居用品,432.29,1,432.29,5.0,支付宝,2023-02-07,2023-02,Tuesday,20
USER_0462,2023-03-30 12:24:09,服装鞋帽,242.37,2,484.74,4.0,微信支付,2023-03-30,2023-03,Thursday,12
USER_0504,2023-01-14 10:07:31,美妆护肤,479.41,4,1917.64,4.0,支付宝,2023-01-14,2023-01,Saturday,10
USER_0090,2023-01-04 18:35:14,家居用品,758.73,3,2276.19,4.0,银行卡,2023-01-04,2023-01,Wednesday,18
USER_0435,2023-01-18 18:43:56,美妆护肤,337.41,4,1349.64,4.0,支付宝,2023-01-18,2023-01,Wednesday,18
USER_0278,2023-04-27 12:45:12,运动户外,527.66,3,1582.98,5.0,微信支付,2023-04-27,2023-04,Thursday,12
USER_0174,2023-02-21 18:52:11,美妆护肤,411.3,3,1233.9,2.0,支付宝,2023-02-21,2023-02,Tuesday,18
USER_0071,2023-03-14 14:25:52,美妆护肤,422.48,5,2112.4,5.0,支付宝,2023-03-14,2023-03,Tuesday,14
USER_0456,2023-04-19 15:05:36,运动户外,1067.12,4,4268.48,5.0,银行卡,2023-04-19,2023-04,Wednesday,15
USER_0103,2023-04-15 13:13:36,电子产品,2294.88875,4,6641.0175,3.0,支付宝,2023-04-15,2023-04,Saturday,13
USER_0083,2023-02-07 14:01:59,电子产品,385.02,1,385.02,4.0,微信支付,2023-02-07,2023-02,Tuesday,14
USER_0158,2023-03-22 16:33:37,服装鞋帽,752.11,5,3760.55,2.0,微信支付,2023-03-22,2023-03,Wednesday,16
USER_0063,2023-02-17 15:47:11,电子产品,2294.88875,4,6641.0175,5.0,支付宝,2023-02-17,2023-02,Friday,15
USER_0540,2023-04-15 21:35:08,服装鞋帽,161.59,1,161.59,4.0,支付宝,2023-04-15,2023-04,Saturday,21
USER_0569,2023-02-23 12:15:19,服装鞋帽,63.75,3,191.25,2.0,支付宝,2023-02-23,2023-02,Thursday,12
USER_0078,2023-01-22 20:16:59,电子产品,2226.28,5,6641.0175,3.0,支付宝,2023-01-22,2023-01,Sunday,20
USER_0253,2023-02-26 18:26:34,食品饮料,132.96,4,1110.13,4.0,微信支付,2023-02-26,2023-02,Sunday,18
USER_0161,2023-04-13 10:22:59,服装鞋帽,131.46,5,657.3,4.0,支付宝,2023-04-13,2023-04,Thursday,10
USER_0240,2023-02-14 09:11:28,电子产品,2294.88875,4,6641.0175,2.0,支付宝,2023-02-14,2023-02,Tuesday,9
USER_0053,2023-03-09 14:33:27,食品饮料,118.14,3,354.42,5.0,支付宝,2023-03-09,2023-03,Thursday,14
USER_0376,2023-03-25 19:57:09,美妆护肤,340.11,5,1700.55,3.0,微信支付,2023-03-25,2023-03,Saturday,19
USER_0066,2023-01-24 14:27:27,美妆护肤,307.87,5,1539.35,3.0,支付宝,2023-01-24,2023-01,Tuesday,14
USER_0059,2023-01-02 15:40:36,运动户外,966.69,3,2900.07,4.0,支付宝,2023-01-02,2023-01,Monday,15
USER_0423,2023-04-02 14:38:16,运动户外,1138.55,1,1138.55,3.0,微信支付,2023-04-02,2023-04,Sunday,14
USER_0042,2023-04-21 21:05:59,美妆护肤,90.76,1,90.76,5.0,支付宝,2023-04-21,2023-04,Friday,21
USER_0295,2023-02-24 12:49:36,运动户外,1514.74,1,1514.74,5.0,银行卡,2023-02-24,2023-02,Friday,12
USER_0083,2023-02-13 12:47:56,运动户外,1471.62,3,4414.86,5.0,支付宝,2023-02-13,2023-02,Monday,12
USER_0395,2023-04-30 14:55:37,服装鞋帽,774.54,3,2323.62,4.0,支付宝,2023-04-30,2023-04,Sunday,14
USER_0008,2023-03-01 16:54:33,电子产品,2294.88875,4,6641.0175,3.0,微信支付,2023-03-01,2023-03,Wednesday,16
USER_0406,2023-04-06 17:48:26,运动户外,1795.46,4,6641.0175,4.0,支付宝,2023-04-06,2023-04,Thursday,17
USER_0581,2023-04-07 12:29:44,电子产品,2294.88875,3,6641.0175,3.0,支付宝,2023-04-07,2023-04,Friday,12
USER_0328,2023-02-12 19:45:07,服装鞋帽,69.09,1,69.09,4.0,微信支付,2023-02-12,2023-02,Sunday,19
USER_0468,2023-02-20 13:54:36,食品饮料,36.01,2,72.02,3.0,银行卡,2023-02-20,2023-02,Monday,13
USER_0389,2023-03-30 10:59:54,食品饮料,53.69,5,268.45,3.0,支付宝,2023-03-30,2023-03,Thursday,10
USER_0468,2023-01-13 12:01:34,运动户外,1875.87,4,6641.0175,5.0,银行卡,2023-01-13,2023-01,Friday,12
USER_0439,2023-04-13 12:33:26,食品饮料,59.26,1,59.26,5.0,支付宝,2023-04-13,2023-04,Thursday,12
USER_0024,2023-01-15 14:13:05,家居用品,434.25,1,434.25,5.0,微信支付,2023-01-15,2023-01,Sunday,14
USER_0039,2023-02-21 20:43:08,图书音像,193.78,1,193.78,4.0,支付宝,2023-02-21,2023-02,Tuesday,20
USER_0484,2023-03-22 10:51:22,家居用品,981.97,4,3927.88,3.0,支付宝,2023-03-22,2023-03,Wednesday,10
USER_0023,2023-04-15 11:02:33,电子产品,1388.12,3,4164.36,1.0,微信支付,2023-04-15,2023-04,Saturday,11
USER_0322,2023-02-08 09:17:05,运动户外,1918.34,2,3836.68,1.0,支付宝,2023-02-08,2023-02,Wednesday,9
USER_0363,2023-04-21 21:55:01,运动户外,1221.44,2,2442.88,4.0,支付宝,2023-04-21,2023-04,Friday,21
USER_0425,2023-04-29 12:40:35,食品饮料,128.79,2,257.58,5.0,支付宝,2023-04-29,2023-04,Saturday,12
USER_0136,2023-02-24 13:43:12,家居用品,786.42,3,2359.26,5.0,微信支付,2023-02-24,2023-02,Friday,13
USER_0308,2023-03-09 13:17:38,电子产品,1473.06,4,5892.24,2.0,支付宝,2023-03-09,2023-03,Thursday,13
USER_0547,2023-01-17 17:56:34,食品饮料,127.06,3,381.18,4.0,支付宝,2023-01-17,2023-01,Tuesday,17
USER_0177,2023-02-21 09:01:07,食品饮料,108.59,1,108.59,3.0,支付宝,2023-02-21,2023-02,Tuesday,9
USER_0094,2023-03-20 11:52:14,美妆护肤,225.17,2,450.34,4.0,微信支付,2023-03-20,2023-03,Monday,11
USER_0039,2023-03-15 20:16:06,运动户外,699.52,4,2798.08,3.0,支付宝,2023-03-15,2023-03,Wednesday,20
USER_0361,2023-01-13 10:20:47,食品饮料,139.2,5,696.0,2.0,银行卡,2023-01-13,2023-01,Friday,10
USER_0181,2023-04-27 13:26:18,电子产品,2294.88875,4,6641.0175,4.0,微信支付,2023-04-27,2023-04,Thursday,13
USER_0112,2023-03-10 12:40:07,美妆护肤,100.25,5,501.25,1.0,微信支付,2023-03-10,2023-03,Friday,12
USER_0561,2023-02-07 16:06:01,运动户外,1954.16,5,6641.0175,5.0,支付宝,2023-02-07,2023-02,Tuesday,16
USER_0161,2023-01-29 10:14:22,服装鞋帽,228.72,5,1143.6,5.0,微信支付,2023-01-29,2023-01,Sunday,10
USER_0233,2023-04-23 19:49:44,服装鞋帽,334.72,3,1004.16,4.0,微信支付,2023-04-23,2023-04,Sunday,19
USER_0227,2023-01-06 20:44:43,美妆护肤,179.68,3,539.04,5.0,支付宝,2023-01-06,2023-01,Friday,20
USER_0107,2023-02-05 11:05:24,图书音像,48.81,5,1110.13,5.0,微信支付,2023-02-05,2023-02,Sunday,11
USER_0498,2023-03-26 09:23:52,美妆护肤,462.77,3,1388.31,4.0,支付宝,2023-03-26,2023-03,Sunday,9
USER_0593,2023-04-10 21:06:15,家居用品,944.06,3,2832.18,5.0,银行卡,2023-04-10,2023-04,Monday,21
USER_0105,2023-03-31 18:11:29,服装鞋帽,374.25,5,1871.25,5.0,支付宝,2023-03-31,2023-03,Friday,18
USER_0028,2023-01-26 19:51:48,美妆护肤,193.02,2,386.04,4.0,银行卡,2023-01-26,2023-01,Thursday,19
USER_0337,2023-01-26 12:24:12,图书音像,148.38,4,593.52,3.0,微信支付,2023-01-26,2023-01,Thursday,12
USER_0310,2023-03-28 19:30:05,运动户外,1175.23,5,5876.15,4.0,银行卡,2023-03-28,2023-03,Tuesday,19
USER_0036,2023-01-17 20:27:21,服装鞋帽,603.86,3,1811.58,5.0,支付宝,2023-01-17,2023-01,Tuesday,20
USER_0317,2023-03-19 17:17:50,电子产品,2294.88875,4,6641.0175,3.0,支付宝,2023-03-19,2023-03,Sunday,17
USER_0497,2023-03-26 09:52:55,图书音像,96.88,5,484.4,4.0,微信支付,2023-03-26,2023-03,Sunday,9
USER_0023,2023-03-18 14:52:48,服装鞋帽,366.86,4,1467.44,5.0,支付宝,2023-03-18,2023-03,Saturday,14
USER_0346,2023-03-06 17:14:51,运动户外,1438.52,2,2877.04,4.0,支付宝,2023-03-06,2023-03,Monday,17
USER_0050,2023-01-14 14:11:19,服装鞋帽,351.83,1,351.83,5.0,支付宝,2023-01-14,2023-01,Saturday,14
USER_0164,2023-03-05 09:33:15,食品饮料,186.21,2,372.42,4.0,微信支付,2023-03-05,2023-03,Sunday,9
USER_0193,2023-02-24 12:58:13,美妆护肤,229.04,2,458.08,2.0,微信支付,2023-02-24,2023-02,Friday,12
USER_0422,2023-03-09 15:29:29,运动户外,1917.44,1,1917.44,5.0,支付宝,2023-03-09,2023-03,Thursday,15
USER_0394,2023-02-26 20:13:35,家居用品,618.13,1,618.13,4.0,微信支付,2023-02-26,2023-02,Sunday,20
USER_0271,2023-04-18 11:42:46,家居用品,81.43,3,244.29,3.0,微信支付,2023-04-18,2023-04,Tuesday,11
USER_0522,2023-04-22 14:40:42,运动户外,428.6,5,2143.0,3.0,支付宝,2023-04-22,2023-04,Saturday,14
USER_0005,2023-04-13 17:52:17,食品饮料,190.31,3,570.93,5.0,微信支付,2023-04-13,2023-04,Thursday,17
USER_0152,2023-04-30 16:32:37,服装鞋帽,169.14,2,338.28,3.0,支付宝,2023-04-30,2023-04,Sunday,16
USER_0023,2023-03-27 19:17:39,电子产品,2294.88875,5,6641.0175,5.0,支付宝,2023-03-27,2023-03,Monday,19
USER_0280,2023-04-10 12:44:01,服装鞋帽,167.96,3,503.88,4.0,支付宝,2023-04-10,2023-04,Monday,12
USER_0228,2023-03-15 13:40:37,服装鞋帽,610.04,4,2440.16,5.0,微信支付,2023-03-15,2023-03,Wednesday,13
USER_0123,2023-02-14 17:13:10,图书音像,138.79,3,1110.13,5.0,微信支付,2023-02-14,2023-02,Tuesday,17
USER_0230,2023-02-28 14:33:55,服装鞋帽,587.07,1,587.07,4.0,支付宝,2023-02-28,2023-02,Tuesday,14
USER_0146,2023-01-12 15:50:44,运动户外,688.14,5,3440.7,3.0,支付宝,2023-01-12,2023-01,Thursday,15
USER_0191,2023-03-18 13:13:36,图书音像,184.06,1,184.06,3.0,支付宝,2023-03-18,2023-03,Saturday,13
USER_0531,2023-02-03 10:46:45,美妆护肤,83.46,3,250.38,5.0,银行卡,2023-02-03,2023-02,Friday,10
USER_0374,2023-01-28 11:26:47,服装鞋帽,238.63,5,1193.15,4.0,支付宝,2023-01-28,2023-01,Saturday,11
USER_0069,2023-04-04 09:42:55,电子产品,2294.88875,2,1110.13,4.0,支付宝,2023-04-04,2023-04,Tuesday,9
USER_0051,2023-04-26 09:19:15,电子产品,2294.88875,2,6199.22,3.0,微信支付,2023-04-26,2023-04,Wednesday,9
USER_0488,2023-01-23 19:48:03,电子产品,2294.88875,4,6641.0175,3.0,微信支付,2023-01-23,2023-01,Monday,19
USER_0469,2023-04-15 15:52:15,电子产品,1340.45,1,1340.45,5.0,支付宝,2023-04-15,2023-04,Saturday,15
USER_0073,2023-03-20 15:32:00,服装鞋帽,468.35,5,2341.75,5.0,微信支付,2023-03-20,2023-03,Monday,15
USER_0027,2023-02-07 12:10:20,服装鞋帽,623.18,4,2492.72,4.0,微信支付,2023-02-07,2023-02,Tuesday,12
USER_0030,2023-03-26 14:20:59,美妆护肤,477.49,4,1909.96,2.0,支付宝,2023-03-26,2023-03,Sunday,14
USER_0499,2023-01-18 17:54:36,美妆护肤,416.14,1,416.14,2.0,微信支付,2023-01-18,2023-01,Wednesday,17
USER_0385,2023-02-27 11:20:22,食品饮料,50.14,4,200.56,4.0,支付宝,2023-02-27,2023-02,Monday,11
USER_0599,2023-04-01 19:38:35,食品饮料,29.92,4,119.68,5.0,微信支付,2023-04-01,2023-04,Saturday,19
USER_0148,2023-02-09 11:30:57,图书音像,113.81,4,455.24,5.0,微信支付,2023-02-09,2023-02,Thursday,11
USER_0079,2023-03-18 14:15:31,家居用品,850.06,4,3400.24,3.0,银行卡,2023-03-18,2023-03,Saturday,14
USER_0555,2023-04-30 20:45:43,电子产品,2294.88875,1,4136.25,4.0,支付宝,2023-04-30,2023-04,Sunday,20
USER_0052,2023-02-14 13:41:43,电子产品,2294.88875,4,6641.0175,5.0,微信支付,2023-02-14,2023-02,Tuesday,13
USER_0419,2023-02-27 17:08:05,电子产品,1740.14,4,6641.0175,3.0,支付宝,2023-02-27,2023-02,Monday,17
USER_0548,2023-03-13 21:41:49,图书音像,80.4,2,160.8,3.0,支付宝,2023-03-13,2023-03,Monday,21
USER_0351,2023-03-19 14:46:13,运动户外,1096.28,3,3288.84,5.0,银行卡,2023-03-19,2023-03,Sunday,14
USER_0037,2023-04-17 20:51:56,运动户外,1754.88,1,1754.88,3.0,支付宝,2023-04-17,2023-04,Monday,20
USER_0078,2023-02-08 18:07:23,运动户外,1926.47,4,6641.0175,4.0,微信支付,2023-02-08,2023-02,Wednesday,18
USER_0174,2023-02-16 13:15:04,家居用品,852.14,3,2556.42,4.0,微信支付,2023-02-16,2023-02,Thursday,13
USER_0420,2023-02-16 19:00:49,运动户外,976.64,4,3906.56,5.0,支付宝,2023-02-16,2023-02,Thursday,19
USER_0553,2023-03-17 11:24:49,图书音像,90.64,2,181.28,4.0,微信支付,2023-03-17,2023-03,Friday,11
USER_0357,2023-04-21 12:59:51,食品饮料,62.18,2,124.36,5.0,微信支付,2023-04-21,2023-04,Friday,12
USER_0017,2023-04-27 10:47:12,服装鞋帽,538.62,1,538.62,3.0,支付宝,2023-04-27,2023-04,Thursday,10
USER_0240,2023-03-14 19:23:28,电子产品,1191.47,4,4765.88,5.0,微信支付,2023-03-14,2023-03,Tuesday,19
USER_0084,2023-02-13 15:39:06,食品饮料,12.83,1,12.83,4.0,支付宝,2023-02-13,2023-02,Monday,15
USER_0342,2023-04-08 16:48:44,美妆护肤,136.78,2,273.56,5.0,支付宝,2023-04-08,2023-04,Saturday,16
USER_0347,2023-01-14 15:52:52,电子产品,259.05,1,259.05,5.0,支付宝,2023-01-14,2023-01,Saturday,15
USER_0036,2023-02-19 11:00:16,图书音像,37.32,2,74.64,4.0,微信支付,2023-02-19,2023-02,Sunday,11
USER_0488,2023-04-24 15:26:40,图书音像,157.17,1,157.17,5.0,支付宝,2023-04-24,2023-04,Monday,15
USER_0082,2023-03-19 18:00:41,食品饮料,178.69,2,357.38,4.0,支付宝,2023-03-19,2023-03,Sunday,18
USER_0552,2023-03-06 09:03:06,服装鞋帽,689.27,3,2067.81,5.0,微信支付,2023-03-06,2023-03,Monday,9
USER_0441,2023-02-20 21:23:10,电子产品,2294.88875,3,6641.0175,4.0,微信支付,2023-02-20,2023-02,Monday,21
USER_0312,2023-04-03 16:18:05,运动户外,1742.11,1,1742.11,4.0,支付宝,2023-04-03,2023-04,Monday,16
USER_0042,2023-03-15 18:51:28,服装鞋帽,614.35,5,3071.75,1.0,微信支付,2023-03-15,2023-03,Wednesday,18
USER_0565,2023-03-26 09:45:39,运动户外,1954.83,1,1954.83,5.0,微信支付,2023-03-26,2023-03,Sunday,9
USER_0081,2023-03-06 13:56:05,食品饮料,123.5,5,617.5,4.0,支付宝,2023-03-06,2023-03,Monday,13
USER_0204,2023-04-09 14:14:14,美妆护肤,98.79,2,197.58,4.0,微信支付,2023-04-09,2023-04,Sunday,14
USER_0009,2023-03-16 19:24:21,电子产品,1177.96,5,5889.8,1.0,微信支付,2023-03-16,2023-03,Thursday,19
USER_0157,2023-03-04 17:04:39,电子产品,949.53,4,3798.12,3.0,微信支付,2023-03-04,2023-03,Saturday,17
USER_0406,2023-03-31 13:05:31,电子产品,2294.88875,2,6641.0175,5.0,支付宝,2023-03-31,2023-03,Friday,13
USER_0243,2023-04-18 14:02:01,美妆护肤,174.2,3,522.6,4.0,微信支付,2023-04-18,2023-04,Tuesday,14
USER_0439,2023-03-16 11:30:44,美妆护肤,366.57,4,1466.28,4.0,支付宝,2023-03-16,2023-03,Thursday,11
USER_0532,2023-01-09 18:37:24,电子产品,2294.88875,5,6641.0175,5.0,银行卡,2023-01-09,2023-01,Monday,18
USER_0127,2023-01-21 11:36:52,食品饮料,161.36,5,806.8,1.0,微信支付,2023-01-21,2023-01,Saturday,11
USER_0360,2023-01-01 18:48:50,食品饮料,28.46,2,56.92,3.0,微信支付,2023-01-01,2023-01,Sunday,18
USER_0303,2023-01-14 10:40:13,家居用品,799.78,3,2399.34,3.0,支付宝,2023-01-14,2023-01,Saturday,10
USER_0036,2023-03-20 11:21:33,食品饮料,32.04,2,64.08,4.0,支付宝,2023-03-20,2023-03,Monday,11
USER_0210,2023-04-25 10:44:31,食品饮料,80.04,1,80.04,2.0,银行卡,2023-04-25,2023-04,Tuesday,10
USER_0522,2023-03-10 13:02:18,美妆护肤,214.45,5,1072.25,5.0,支付宝,2023-03-10,2023-03,Friday,13
USER_0294,2023-03-21 12:23:34,家居用品,83.82,2,167.64,3.0,微信支付,2023-03-21,2023-03,Tuesday,12
USER_0506,2023-03-02 21:29:33,美妆护肤,193.18,1,193.18,4.0,支付宝,2023-03-02,2023-03,Thursday,21
USER_0330,2023-03-23 11:06:56,美妆护肤,340.63,4,1362.52,4.0,微信支付,2023-03-23,2023-03,Thursday,11
USER_0486,2023-01-04 13:40:43,家居用品,931.54,3,2794.62,3.0,支付宝,2023-01-04,2023-01,Wednesday,13
USER_0188,2023-03-13 17:17:50,电子产品,621.3,2,1242.6,4.0,微信支付,2023-03-13,2023-03,Monday,17
USER_0528,2023-01-02 10:30:43,食品饮料,88.75,2,177.5,2.0,微信支付,2023-01-02,2023-01,Monday,10
USER_0227,2023-04-25 12:19:54,服装鞋帽,488.47,5,2442.35,4.0,支付宝,2023-04-25,2023-04,Tuesday,12
USER_0220,2023-04-22 18:35:31,电子产品,1289.73,2,2579.46,3.0,银行卡,2023-04-22,2023-04,Saturday,18
USER_0011,2023-02-19 19:34:57,电子产品,2294.88875,4,6641.0175,3.0,微信支付,2023-02-19,2023-02,Sunday,19
USER_0212,2023-04-02 17:10:18,运动户外,836.96,2,1673.92,5.0,微信支付,2023-04-02,2023-04,Sunday,17
USER_0530,2023-03-18 11:04:19,运动户外,1856.01,2,3712.02,4.0,银行卡,2023-03-18,2023-03,Saturday,11
USER_0540,2023-03-15 14:54:16,图书音像,64.39,2,128.78,4.0,支付宝,2023-03-15,2023-03,Wednesday,14
USER_0308,2023-02-05 20:13:57,服装鞋帽,619.08,4,2476.32,4.0,支付宝,2023-02-05,2023-02,Sunday,20
USER_0095,2023-02-09 16:03:30,电子产品,2294.88875,5,6641.0175,4.0,支付宝,2023-02-09,2023-02,Thursday,16
USER_0008,2023-01-09 12:56:40,美妆护肤,382.44,5,1912.2,5.0,支付宝,2023-01-09,2023-01,Monday,12
USER_0211,2023-02-26 20:16:41,食品饮料,52.25,2,104.5,4.0,微信支付,2023-02-26,2023-02,Sunday,20
USER_0579,2023-03-03 11:17:24,电子产品,1279.3,1,1279.3,5.0,支付宝,2023-03-03,2023-03,Friday,11
USER_0247,2023-04-26 21:31:09,电子产品,2294.88875,4,6641.0175,2.0,银行卡,2023-04-26,2023-04,Wednesday,21
USER_0252,2023-03-08 13:52:01,运动户外,958.59,3,2875.77,2.0,支付宝,2023-03-08,2023-03,Wednesday,13
USER_0577,2023-02-08 11:44:25,美妆护肤,403.41,4,1613.64,5.0,银行卡,2023-02-08,2023-02,Wednesday,11
USER_0166,2023-02-28 18:51:55,图书音像,103.01,5,515.05,3.0,支付宝,2023-02-28,2023-02,Tuesday,18
